product_id,product_name,product_name_en,category_l1,category_l2,category_l3,brand,supplier_id,cost_price,list_price,current_price,stock_quantity,product_status,launch_date,description,weight_g,dimensions
PRD-FSH-00138,ベレー帽,Knit Cap,ファッション,アクセサリー,帽子,CasualMode Original,SUP-00015,13334.54,34242.7,27375.53,397,active,2021-07-21,上質な素材とデザインにこだわった帽子。ベレー帽は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1148,L
PRD-FSH-00139,ベレー帽,Hat,ファッション,アクセサリー,帽子,UrbanWear Original,SUP-00012,2920.19,7595.85,7508.9,482,active,2023-06-02,上質な素材とデザインにこだわった帽子。ベレー帽は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,447,M
PRD-FSH-00140,ニット帽,Hat,ファッション,アクセサリー,帽子,ElegantStyle Original,SUP-00002,5230.23,16493.58,15418.14,357,discontinued,2022-11-22,上質な素材とデザインにこだわった帽子。ニット帽は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,634,M
PRD-FSH-00141,ニット帽,Knit Cap,ファッション,アクセサリー,帽子,StyleCraft Original,SUP-00029,1422.56,4723.72,4133.01,64,active,2021-12-31,上質な素材とデザインにこだわった帽子。ニット帽は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,414,L
PRD-FSH-00142,ハット,Beret,ファッション,アクセサリー,帽子,StyleCraft Original,SUP-00016,11923.97,29794.66,25466.72,221,active,2022-06-28,上質な素材とデザインにこだわった帽子。ハットは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1137,XL
PRD-FSH-00143,ベレー帽,Hat,ファッション,アクセサリー,帽子,CasualMode Original,SUP-00040,2572.95,5761.19,5734.9,413,active,2020-04-03,上質な素材とデザインにこだわった帽子。ベレー帽は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,892,M
PRD-FSH-00144,ニット帽,Cap,ファッション,アクセサリー,帽子,ElegantStyle Original,SUP-00045,13669.2,36138.59,35677.24,492,discontinued,2024-10-06,上質な素材とデザインにこだわった帽子。ニット帽は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1261,Free
PRD-BKS-00001,組織マネジメント実践,Business Strategy Basics,書籍,ビジネス,経営,TechPublish Original,SUP-00048,688.07,1985.14,1795.7,153,active,2024-01-31,実践的な知識とノウハウが詰まった経営の書籍。組織マネジメント実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,758,B5判
PRD-BKS-00002,経営戦略入門,Innovation Management,書籍,ビジネス,経営,BusinessBooks Original,SUP-00033,1603.03,4322.22,3329.95,84,active,2020-01-10,実践的な知識とノウハウが詰まった経営の書籍。経営戦略入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,540,A4判
PRD-BKS-00003,リーダーシップの教科書,Organization Management,書籍,ビジネス,経営,KnowledgePress Original,SUP-00016,2152.73,4615.64,3899.27,285,active,2024-01-19,実践的な知識とノウハウが詰まった経営の書籍。リーダーシップの教科書は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,606,文庫判
PRD-BKS-00004,イノベーション経営,Leadership Handbook,書籍,ビジネス,経営,AcademicPress Original,SUP-00021,1009.69,2757.62,2247.42,482,active,2021-05-29,実践的な知識とノウハウが詰まった経営の書籍。イノベーション経営は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,791,新書判
PRD-BKS-00005,経営戦略入門,Innovation Management,書籍,ビジネス,経営,ModernReads Original,SUP-00018,1220.31,3630.29,2742.08,248,active,2022-09-13,実践的な知識とノウハウが詰まった経営の書籍。経営戦略入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,269,新書判
PRD-BKS-00006,リーダーシップの教科書,Innovation Management,書籍,ビジネス,経営,BusinessBooks Original,SUP-00045,1359.2,4522.4,4238.85,226,active,2021-12-09,実践的な知識とノウハウが詰まった経営の書籍。リーダーシップの教科書は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,596,A5判
PRD-BKS-00007,経営戦略入門,Business Strategy Basics,書籍,ビジネス,経営,KnowledgePress Original,SUP-00044,1018.65,2621.49,2314.82,278,active,2021-10-25,実践的な知識とノウハウが詰まった経営の書籍。経営戦略入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,703,新書判
PRD-BKS-00008,リーダーシップの教科書,Organization Management,書籍,ビジネス,経営,ModernReads Original,SUP-00023,1833.22,5531.9,4453.47,33,active,2021-10-08,実践的な知識とノウハウが詰まった経営の書籍。リーダーシップの教科書は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,414,A5判
PRD-BKS-00009,リーダーシップの教科書,Organization Management,書籍,ビジネス,経営,TechPublish Original,SUP-00047,596.39,1737.46,1588.91,195,active,2024-09-11,実践的な知識とノウハウが詰まった経営の書籍。リーダーシップの教科書は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,572,B5判
PRD-BKS-00010,経営戦略入門,Innovation Management,書籍,ビジネス,経営,ModernReads Original,SUP-00037,1067.29,3158.18,2890.73,115,active,2023-12-26,実践的な知識とノウハウが詰まった経営の書籍。経営戦略入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,597,A4判
PRD-BKS-00011,リーダーシップの教科書,Business Strategy Basics,書籍,ビジネス,経営,TechPublish Original,SUP-00003,2356.94,6440.04,5834.16,239,discontinued,2021-04-27,実践的な知識とノウハウが詰まった経営の書籍。リーダーシップの教科書は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,752,新書判
PRD-BKS-00012,組織マネジメント実践,Organization Management,書籍,ビジネス,経営,KnowledgePress Original,SUP-00006,508.35,1742.72,1364.58,113,active,2020-05-03,実践的な知識とノウハウが詰まった経営の書籍。組織マネジメント実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,756,新書判
PRD-BKS-00013,ブランド戦略,Brand Strategy,書籍,ビジネス,マーケティング,AcademicPress Original,SUP-00039,1616.58,5584.86,4785.48,330,discontinued,2021-06-07,実践的な知識とノウハウが詰まったマーケティングの書籍。ブランド戦略は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,630,B5判
PRD-BKS-00014,SNSマーケティング実践,SNS Marketing Practice,書籍,ビジネス,マーケティング,BusinessBooks Original,SUP-00039,1655.74,4140.04,3601.18,116,active,2024-08-03,実践的な知識とノウハウが詰まったマーケティングの書籍。SNSマーケティング実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,427,A5判
PRD-BKS-00015,コンテンツマーケティング,Brand Strategy,書籍,ビジネス,マーケティング,KnowledgePress Original,SUP-00024,2880.84,7372.57,6692.79,158,active,2023-04-29,実践的な知識とノウハウが詰まったマーケティングの書籍。コンテンツマーケティングは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,464,A4判
PRD-BKS-00016,SNSマーケティング実践,SNS Marketing Practice,書籍,ビジネス,マーケティング,BusinessBooks Original,SUP-00048,1218.16,2822.74,2360.94,19,active,2021-08-08,実践的な知識とノウハウが詰まったマーケティングの書籍。SNSマーケティング実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,565,新書判
PRD-BKS-00017,デジタルマーケティング入門,Digital Marketing Guide,書籍,ビジネス,マーケティング,KnowledgePress Original,SUP-00023,1090.59,3327.71,3071.4,111,discontinued,2023-08-17,実践的な知識とノウハウが詰まったマーケティングの書籍。デジタルマーケティング入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,272,A4判
PRD-BKS-00018,デジタルマーケティング入門,Content Marketing,書籍,ビジネス,マーケティング,TechPublish Original,SUP-00033,1365.56,2848.31,2668.47,431,active,2020-07-12,実践的な知識とノウハウが詰まったマーケティングの書籍。デジタルマーケティング入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,637,A5判
PRD-BKS-00019,コンテンツマーケティング,SNS Marketing Practice,書籍,ビジネス,マーケティング,ModernReads Original,SUP-00012,1923.41,6374.24,5612.49,316,active,2022-04-03,実践的な知識とノウハウが詰まったマーケティングの書籍。コンテンツマーケティングは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,222,文庫判
PRD-BKS-00020,SNSマーケティング実践,Content Marketing,書籍,ビジネス,マーケティング,KnowledgePress Original,SUP-00022,2611.86,6284.54,4637.48,267,active,2024-12-01,実践的な知識とノウハウが詰まったマーケティングの書籍。SNSマーケティング実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,237,文庫判
PRD-BKS-00021,コンテンツマーケティング,Digital Marketing Guide,書籍,ビジネス,マーケティング,BusinessBooks Original,SUP-00028,2739.52,7785.66,6308.54,73,discontinued,2023-07-05,実践的な知識とノウハウが詰まったマーケティングの書籍。コンテンツマーケティングは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,547,新書判
PRD-BKS-00022,デジタルマーケティング入門,Digital Marketing Guide,書籍,ビジネス,マーケティング,ModernReads Original,SUP-00032,2520.88,6501.58,5253.78,444,active,2024-12-21,実践的な知識とノウハウが詰まったマーケティングの書籍。デジタルマーケティング入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,743,文庫判
PRD-BKS-00023,コンテンツマーケティング,SNS Marketing Practice,書籍,ビジネス,マーケティング,BusinessBooks Original,SUP-00026,2018.58,5183.84,3806.66,234,active,2022-06-08,実践的な知識とノウハウが詰まったマーケティングの書籍。コンテンツマーケティングは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,764,B5判
PRD-BKS-00024,コンテンツマーケティング,Digital Marketing Guide,書籍,ビジネス,マーケティング,KnowledgePress Original,SUP-00035,1413.9,4685.14,3359.06,491,discontinued,2022-08-05,実践的な知識とノウハウが詰まったマーケティングの書籍。コンテンツマーケティングは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,405,B5判
PRD-BKS-00025,時間管理術,Thinking Training,書籍,ビジネス,自己啓発,TechPublish Original,SUP-00014,2996.49,7142.43,5058.72,410,active,2024-10-20,実践的な知識とノウハウが詰まった自己啓発の書籍。時間管理術は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,331,B5判
PRD-BKS-00026,コミュニケーション力向上,Thinking Training,書籍,ビジネス,自己啓発,AcademicPress Original,SUP-00032,2980.77,6153.59,5464.8,372,active,2023-02-21,実践的な知識とノウハウが詰まった自己啓発の書籍。コミュニケーション力向上は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,350,A5判
PRD-BKS-00027,習慣化メソッド,Time Management,書籍,ビジネス,自己啓発,KnowledgePress Original,SUP-00043,1367.96,3418.88,3149.79,236,active,2021-02-24,実践的な知識とノウハウが詰まった自己啓発の書籍。習慣化メソッドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,280,B5判
PRD-BKS-00028,コミュニケーション力向上,Communication Skills,書籍,ビジネス,自己啓発,KnowledgePress Original,SUP-00043,1433.62,4141.04,3490.0,36,active,2023-12-21,実践的な知識とノウハウが詰まった自己啓発の書籍。コミュニケーション力向上は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,451,A4判
PRD-BKS-00029,コミュニケーション力向上,Time Management,書籍,ビジネス,自己啓発,AcademicPress Original,SUP-00034,2148.48,5898.76,4327.2,466,active,2020-11-07,実践的な知識とノウハウが詰まった自己啓発の書籍。コミュニケーション力向上は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,761,A5判
PRD-BKS-00030,時間管理術,Habit Formation Method,書籍,ビジネス,自己啓発,TechPublish Original,SUP-00037,1137.88,3706.68,2784.54,87,discontinued,2021-08-14,実践的な知識とノウハウが詰まった自己啓発の書籍。時間管理術は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,671,新書判
PRD-BKS-00031,思考法トレーニング,Time Management,書籍,ビジネス,自己啓発,KnowledgePress Original,SUP-00028,2760.53,7069.99,6587.88,326,active,2020-08-06,実践的な知識とノウハウが詰まった自己啓発の書籍。思考法トレーニングは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,604,文庫判
PRD-BKS-00032,思考法トレーニング,Habit Formation Method,書籍,ビジネス,自己啓発,KnowledgePress Original,SUP-00002,2280.96,4837.26,4468.98,259,active,2022-06-09,実践的な知識とノウハウが詰まった自己啓発の書籍。思考法トレーニングは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,468,B5判
PRD-BKS-00033,コミュニケーション力向上,Habit Formation Method,書籍,ビジネス,自己啓発,KnowledgePress Original,SUP-00038,1535.9,4972.28,4313.85,426,active,2022-08-06,実践的な知識とノウハウが詰まった自己啓発の書籍。コミュニケーション力向上は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,623,文庫判
PRD-BKS-00034,時間管理術,Time Management,書籍,ビジネス,自己啓発,ModernReads Original,SUP-00016,2901.95,7251.36,6556.66,240,active,2024-09-11,実践的な知識とノウハウが詰まった自己啓発の書籍。時間管理術は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,599,A5判
PRD-BKS-00035,思考法トレーニング,Thinking Training,書籍,ビジネス,自己啓発,BusinessBooks Original,SUP-00011,899.0,1897.77,1764.3,452,active,2020-01-25,実践的な知識とノウハウが詰まった自己啓発の書籍。思考法トレーニングは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,608,A5判
PRD-BKS-00036,習慣化メソッド,Time Management,書籍,ビジネス,自己啓発,BusinessBooks Original,SUP-00023,2714.56,7160.29,7084.26,170,active,2022-03-15,実践的な知識とノウハウが詰まった自己啓発の書籍。習慣化メソッドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,674,新書判
PRD-BKS-00037,リモートワーク入門,Remote Work Guide,書籍,ビジネス,キャリア,TechPublish Original,SUP-00008,2203.25,6341.58,4787.95,53,active,2023-03-08,実践的な知識とノウハウが詰まったキャリアの書籍。リモートワーク入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,455,B5判
PRD-BKS-00038,リモートワーク入門,Remote Work Guide,書籍,ビジネス,キャリア,KnowledgePress Original,SUP-00009,903.77,2155.18,1690.48,148,discontinued,2022-08-24,実践的な知識とノウハウが詰まったキャリアの書籍。リモートワーク入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,690,B5判
PRD-BKS-00039,転職成功ガイド,Career Design Guide,書籍,ビジネス,キャリア,ModernReads Original,SUP-00030,1150.22,2803.81,2547.3,487,active,2023-09-30,実践的な知識とノウハウが詰まったキャリアの書籍。転職成功ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,758,A5判
PRD-BKS-00040,転職成功ガイド,Job Change Success Guide,書籍,ビジネス,キャリア,BusinessBooks Original,SUP-00019,557.92,1820.25,1726.72,330,active,2021-06-25,実践的な知識とノウハウが詰まったキャリアの書籍。転職成功ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,647,A5判
PRD-BKS-00041,転職成功ガイド,Job Change Success Guide,書籍,ビジネス,キャリア,ModernReads Original,SUP-00009,1622.62,3379.83,2528.75,108,active,2020-02-07,実践的な知識とノウハウが詰まったキャリアの書籍。転職成功ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,491,新書判
PRD-BKS-00042,スキルアップ戦略,Remote Work Guide,書籍,ビジネス,キャリア,ModernReads Original,SUP-00045,2863.36,8144.43,6278.42,63,active,2020-10-02,実践的な知識とノウハウが詰まったキャリアの書籍。スキルアップ戦略は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,220,新書判
PRD-BKS-00043,転職成功ガイド,Career Design Guide,書籍,ビジネス,キャリア,TechPublish Original,SUP-00030,1182.09,3212.9,2254.46,350,active,2021-06-14,実践的な知識とノウハウが詰まったキャリアの書籍。転職成功ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,504,B5判
PRD-BKS-00044,リモートワーク入門,Skill Up Strategy,書籍,ビジネス,キャリア,KnowledgePress Original,SUP-00015,1624.91,5421.54,5319.46,96,discontinued,2020-03-25,実践的な知識とノウハウが詰まったキャリアの書籍。リモートワーク入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,567,A4判
PRD-BKS-00045,キャリア設計の教科書,Career Design Guide,書籍,ビジネス,キャリア,AcademicPress Original,SUP-00021,2002.65,4849.24,3653.39,227,active,2020-09-22,実践的な知識とノウハウが詰まったキャリアの書籍。キャリア設計の教科書は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,438,A4判
PRD-BKS-00046,リモートワーク入門,Remote Work Guide,書籍,ビジネス,キャリア,BusinessBooks Original,SUP-00031,1345.87,3502.8,3312.6,488,active,2023-12-14,実践的な知識とノウハウが詰まったキャリアの書籍。リモートワーク入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,227,新書判
PRD-BKS-00047,転職成功ガイド,Career Design Guide,書籍,ビジネス,キャリア,BusinessBooks Original,SUP-00045,1154.86,3688.78,2940.8,369,active,2024-01-25,実践的な知識とノウハウが詰まったキャリアの書籍。転職成功ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,726,B5判
PRD-BKS-00048,転職成功ガイド,Skill Up Strategy,書籍,ビジネス,キャリア,AcademicPress Original,SUP-00025,1580.74,4286.19,3320.13,283,active,2022-10-27,実践的な知識とノウハウが詰まったキャリアの書籍。転職成功ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,639,文庫判
PRD-BKS-00049,Web開発実践,Python Basics,書籍,技術書,プログラミング,TechPublish Original,SUP-00005,561.33,1945.11,1760.77,402,discontinued,2021-06-29,実践的な知識とノウハウが詰まったプログラミングの書籍。Web開発実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,384,新書判
PRD-BKS-00050,JavaScript完全ガイド,JavaScript Complete Guide,書籍,技術書,プログラミング,BusinessBooks Original,SUP-00038,2947.61,10083.35,8593.86,48,discontinued,2023-12-23,実践的な知識とノウハウが詰まったプログラミングの書籍。JavaScript完全ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,734,新書判
PRD-BKS-00051,Web開発実践,Algorithm Basics,書籍,技術書,プログラミング,KnowledgePress Original,SUP-00005,601.02,1876.87,1503.13,211,active,2020-01-14,実践的な知識とノウハウが詰まったプログラミングの書籍。Web開発実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,749,A5判
PRD-BKS-00052,Web開発実践,Python Basics,書籍,技術書,プログラミング,AcademicPress Original,SUP-00045,1242.09,2802.99,2313.06,102,active,2020-03-25,実践的な知識とノウハウが詰まったプログラミングの書籍。Web開発実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,573,A4判
PRD-BKS-00053,JavaScript完全ガイド,JavaScript Complete Guide,書籍,技術書,プログラミング,AcademicPress Original,SUP-00028,1370.08,2813.19,2475.79,408,active,2021-03-06,実践的な知識とノウハウが詰まったプログラミングの書籍。JavaScript完全ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,226,新書判
PRD-BKS-00054,アルゴリズム入門,Python Basics,書籍,技術書,プログラミング,ModernReads Original,SUP-00029,1686.62,4553.18,3919.41,235,active,2020-06-22,実践的な知識とノウハウが詰まったプログラミングの書籍。アルゴリズム入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,554,文庫判
PRD-BKS-00055,Python入門,Web Development Practice,書籍,技術書,プログラミング,TechPublish Original,SUP-00029,2192.49,6070.39,5346.23,58,active,2020-04-15,実践的な知識とノウハウが詰まったプログラミングの書籍。Python入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,725,新書判
PRD-BKS-00056,アルゴリズム入門,JavaScript Complete Guide,書籍,技術書,プログラミング,AcademicPress Original,SUP-00048,1217.86,4060.29,3543.9,458,active,2021-01-22,実践的な知識とノウハウが詰まったプログラミングの書籍。アルゴリズム入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,608,A4判
PRD-BKS-00057,Python入門,JavaScript Complete Guide,書籍,技術書,プログラミング,KnowledgePress Original,SUP-00008,1578.0,4250.49,3158.15,407,active,2024-08-02,実践的な知識とノウハウが詰まったプログラミングの書籍。Python入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,667,B5判
PRD-BKS-00058,JavaScript完全ガイド,Python Basics,書籍,技術書,プログラミング,KnowledgePress Original,SUP-00007,1375.72,3723.18,2736.33,35,active,2022-03-09,実践的な知識とノウハウが詰まったプログラミングの書籍。JavaScript完全ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,372,新書判
PRD-BKS-00059,JavaScript完全ガイド,Web Development Practice,書籍,技術書,プログラミング,BusinessBooks Original,SUP-00023,2931.09,7335.94,6844.32,426,active,2020-08-05,実践的な知識とノウハウが詰まったプログラミングの書籍。JavaScript完全ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,640,新書判
PRD-BKS-00060,アルゴリズム入門,JavaScript Complete Guide,書籍,技術書,プログラミング,AcademicPress Original,SUP-00045,927.88,2653.55,2287.07,46,active,2022-10-07,実践的な知識とノウハウが詰まったプログラミングの書籍。アルゴリズム入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,774,A5判
PRD-BKS-00061,データ分析入門,Statistics Fundamentals,書籍,技術書,データサイエンス,ModernReads Original,SUP-00009,1820.72,6044.1,5463.21,405,active,2020-01-09,実践的な知識とノウハウが詰まったデータサイエンスの書籍。データ分析入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,698,文庫判
PRD-BKS-00062,データ可視化テクニック,SQL Practice Guide,書籍,技術書,データサイエンス,ModernReads Original,SUP-00029,2302.32,6785.27,5452.23,157,active,2024-01-11,実践的な知識とノウハウが詰まったデータサイエンスの書籍。データ可視化テクニックは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,247,文庫判
PRD-BKS-00063,SQL実践ガイド,Data Visualization,書籍,技術書,データサイエンス,BusinessBooks Original,SUP-00023,876.98,2979.95,2338.59,384,active,2021-07-30,実践的な知識とノウハウが詰まったデータサイエンスの書籍。SQL実践ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,396,A5判
PRD-BKS-00064,データ分析入門,SQL Practice Guide,書籍,技術書,データサイエンス,KnowledgePress Original,SUP-00023,1558.65,3922.64,3496.14,492,active,2022-04-28,実践的な知識とノウハウが詰まったデータサイエンスの書籍。データ分析入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,378,文庫判
PRD-BKS-00065,SQL実践ガイド,SQL Practice Guide,書籍,技術書,データサイエンス,TechPublish Original,SUP-00043,1344.27,3083.98,2923.38,475,active,2021-01-29,実践的な知識とノウハウが詰まったデータサイエンスの書籍。SQL実践ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,739,A4判
PRD-BKS-00066,統計学基礎,SQL Practice Guide,書籍,技術書,データサイエンス,BusinessBooks Original,SUP-00014,1926.26,5593.34,4687.15,106,active,2024-12-12,実践的な知識とノウハウが詰まったデータサイエンスの書籍。統計学基礎は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,207,文庫判
PRD-BKS-00067,SQL実践ガイド,Data Visualization,書籍,技術書,データサイエンス,BusinessBooks Original,SUP-00008,2948.62,6953.8,5334.5,467,active,2020-11-12,実践的な知識とノウハウが詰まったデータサイエンスの書籍。SQL実践ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,655,A5判
PRD-BKS-00068,データ分析入門,Data Visualization,書籍,技術書,データサイエンス,ModernReads Original,SUP-00037,2542.93,6129.56,4313.11,488,active,2020-07-23,実践的な知識とノウハウが詰まったデータサイエンスの書籍。データ分析入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,478,文庫判
PRD-BKS-00069,統計学基礎,SQL Practice Guide,書籍,技術書,データサイエンス,TechPublish Original,SUP-00009,1309.24,4054.69,3250.55,293,discontinued,2024-04-08,実践的な知識とノウハウが詰まったデータサイエンスの書籍。統計学基礎は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,403,A5判
PRD-BKS-00070,データ可視化テクニック,Data Analysis Basics,書籍,技術書,データサイエンス,KnowledgePress Original,SUP-00017,547.02,1179.15,1094.03,335,active,2022-08-23,実践的な知識とノウハウが詰まったデータサイエンスの書籍。データ可視化テクニックは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,591,A4判
PRD-BKS-00071,データ可視化テクニック,Data Analysis Basics,書籍,技術書,データサイエンス,AcademicPress Original,SUP-00002,2952.36,8118.27,6755.54,476,discontinued,2021-02-25,実践的な知識とノウハウが詰まったデータサイエンスの書籍。データ可視化テクニックは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,555,文庫判
PRD-BKS-00072,データ可視化テクニック,Statistics Fundamentals,書籍,技術書,データサイエンス,ModernReads Original,SUP-00035,1353.23,3763.18,3102.11,321,active,2020-10-01,実践的な知識とノウハウが詰まったデータサイエンスの書籍。データ可視化テクニックは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,229,B5判
